"","date","longitude","latitude","longitudeError","latitudeError","behav","instrument_name"
"6275",2013-04-21,161.876499736359,34.717803706791,2.68292044499999,2.642003865,0.635176230895357,"172419_2011_1090269"
"6285",2013-04-22,161.724132597561,34.7158191220687,2.50800098000001,2.740704265,0.645090421299104,"172419_2011_1090269"
"6295",2013-04-23,161.588451715949,34.6884098067663,2.630441215,2.881875335,0.648761123683039,"172419_2011_1090269"
"6305",2013-04-24,161.425685482303,34.6297885937341,2.71852995,3.17607927,0.650378715882355,"172419_2011_1090269"
"63112",2013-04-25,161.292616114275,34.5530216199294,2.80353597000001,3.23136847,0.654177291189374,"172419_2011_1090269"
"6328",2013-04-26,161.214621328449,34.4530637691668,2.44626117,3.193767315,0.655126681100603,"172419_2011_1090269"
"6335",2013-04-27,161.148787925275,34.3319887013635,2.42360902499999,3.236016095,0.65055295915443,"172419_2011_1090269"
"6345",2013-04-28,161.079252337152,34.1842720130564,2.618324305,3.1618634,0.64733302146753,"172419_2011_1090269"
"6355",2013-04-29,161.035437325257,34.0652708351695,2.4263904,3.073264455,0.642447951545166,"172419_2011_1090269"
"6365",2013-04-30,160.973438847728,33.9034893115517,2.41518528,2.919298285,0.632333669649613,"172419_2011_1090269"
"6375",2013-05-01,160.910759075005,33.7037291188562,2.56128307,2.950092935,0.62500169967606,"172419_2011_1090269"
"6385",2013-05-02,160.869013308444,33.5248877062539,2.605666945,3.216609205,0.62092373341915,"172419_2011_1090269"
"6395",2013-05-03,160.82394521716,33.3895836325824,2.343297855,3.2754931,0.612468919616183,"172419_2011_1090269"
"6405",2013-05-04,160.967374504911,33.2938211264977,2.332868205,3.16186518,0.594100524158358,"172419_2011_1090269"
"64112",2013-05-05,161.106461621862,33.2184302107971,2.70716420000001,3.1300573,0.560762809380942,"172419_2011_1090269"
"6427",2013-05-06,161.230301192249,33.1118878522894,2.499957225,3.30843121,0.506367572846678,"172419_2011_1090269"
"6435",2013-05-07,161.366548709454,33.0215219265121,1.405294305,3.199121295,0.419139831204553,"172419_2011_1090269"
"6445",2013-05-08,160.669050373351,32.9734758461037,3.0301958,3.459285705,0.329571422801662,"172419_2011_1090269"
"6455",2013-05-09,159.903896269546,32.9394380079515,3.50860898500001,3.68485228,0.279757410459596,"172419_2011_1090269"
